Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
95,1668073179821,10/11/2022 09:39:39,1668073181168,1,10/11/2022 10:39:41,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,54,21,10,Level9,Zone2,response_text_entry,1579.7000000476837,,Enter Key,k,1,1,0,0,,,,,3,va,K,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K_upper_100.png,0.686224662,,,,,,,,,,,,
96,1668073179920,10/11/2022 09:39:39,1668073181179,1,10/11/2022 10:39:41,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,54,21,15,end,advancementZone,timelimit_screen,16.596000000005006,,,,,0,1,0,,,1,,3,va,K,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K_upper_100.png,0.686224662,,,,,,,,,,,,
97,1668073180336,10/11/2022 09:39:40,1668073181674,1,10/11/2022 10:39:41,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,49,23,1,Screen 1,fixation,fixation,500.43399999999383,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1668073180489,10/11/2022 09:39:40,1668073181746,1,10/11/2022 10:39:41,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,50,22,1,start,script,force_advance,49.95600000000559,,,,,0,1,0,,,,,3,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
99,1668073181501,10/11/2022 09:39:41,1668073182790,1,10/11/2022 10:39:42,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,50,22,11,Level10,Zone2,response_text_entry,1032.7000000476837,,Enter Key,d,1,1,0,0,,,,,3,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
100,1668073181579,10/11/2022 09:39:41,1668073182805,1,10/11/2022 10:39:42,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,50,22,15,end,advancementZone,timelimit_screen,16.579999999987194,,,,,0,1,0,,,1,,3,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
101,1668073181961,10/11/2022 09:39:41,1668073183292,1,10/11/2022 10:39:43,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,51,24,1,Screen 1,fixation,fixation,500.34000000001106,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1668073182075,10/11/2022 09:39:42,1668073183343,1,10/11/2022 10:39:43,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,66,23,1,start,script,force_advance,33.388999999995576,,,,,0,1,0,,,,,3,va,V,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.686224662,,,,,,,,,,,,
103,1668073182974,10/11/2022 09:39:42,1668073184329,1,10/11/2022 10:39:44,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,66,23,12,Level11,Zone2,response_text_entry,974.5,,Enter Key,v,1,1,0,0,,,,,3,va,V,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.686224662,,,,,,,,,,,,
104,1668073183062,10/11/2022 09:39:43,1668073184339,1,10/11/2022 10:39:44,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,66,23,15,end,advancementZone,timelimit_screen,16.60700000000361,,,,,0,1,0,,,1,,3,va,V,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.686224662,,,,,,,,,,,,
105,1668073183472,10/11/2022 09:39:43,1668073184826,1,10/11/2022 10:39:44,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,53,25,1,Screen 1,fixation,fixation,500.33699999999953,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1668073183588,10/11/2022 09:39:43,1668073184858,1,10/11/2022 10:39:44,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,60,24,1,start,script,force_advance,16.6759999999922,,,,,0,1,0,,,,,3,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
107,1668073186659,10/11/2022 09:39:46,1668073187996,1,10/11/2022 10:39:47,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,60,24,13,Level12,Zone2,response_text_entry,3127,,Enter Key,r,1,1,0,0,,,,,3,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
108,1668073186720,10/11/2022 09:39:46,1668073188001,1,10/11/2022 10:39:48,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,60,24,15,end,advancementZone,timelimit_screen,16.62399999999616,,,,,0,1,0,,,1,,3,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
109,1668073187156,10/11/2022 09:39:47,1668073188495,1,10/11/2022 10:39:48,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,55,26,1,Screen 1,fixation,fixation,500.39400000000023,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1668073187294,10/11/2022 09:39:47,1668073188553,1,10/11/2022 10:39:48,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,48,25,1,start,script,force_advance,33.322000000000116,,,,,0,1,0,,,,,3,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
111,1668073191354,10/11/2022 09:39:51,1668073192690,1,10/11/2022 10:39:52,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,48,25,14,Level13,Zone2,response_text_entry,4120.700000047684,,Enter Key,v,1,0,1,0,,,,,3,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
112,1668073191424,10/11/2022 09:39:51,1668073192702,1,10/11/2022 10:39:52,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,48,25,15,end,advancementZone,timelimit_screen,16.64900000000489,,,,,0,1,0,,,1,,3,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
113,1668073191860,10/11/2022 09:39:51,1668073193202,1,10/11/2022 10:39:53,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,57,27,1,Screen 1,fixation,fixation,500.40899999999965,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1668073191990,10/11/2022 09:39:51,1668073193262,1,10/11/2022 10:39:53,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,64,26,1,start,script,force_advance,33.312000000005355,,,,,0,1,0,,,,,3,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
115,1668073195011,10/11/2022 09:39:55,1668073196330,1,10/11/2022 10:39:56,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,64,26,12,Level11,Zone2,response_text_entry,3060.7999999523163,,Enter Key,u,1,1,0,0,,,,,3,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
116,1668073195088,10/11/2022 09:39:55,1668073196339,1,10/11/2022 10:39:56,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,64,26,15,end,advancementZone,timelimit_screen,16.651000000012573,,,,,0,1,0,,,1,,3,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
117,1668073195486,10/11/2022 09:39:55,1668073196845,1,10/11/2022 10:39:56,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,59,28,1,Screen 1,fixation,fixation,500.3649999999907,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1668073195620,10/11/2022 09:39:55,1668073196895,1,10/11/2022 10:39:56,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,52,27,1,start,script,force_advance,33.389999999984866,,,,,0,1,0,,,,,3,va,H,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.686224662,,,,,,,,,,,,
119,1668073197118,10/11/2022 09:39:57,1668073198461,1,10/11/2022 10:39:58,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,52,27,13,Level12,Zone2,response_text_entry,1553.3000000715256,,Enter Key,h,1,1,0,0,,,,,3,va,H,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.686224662,,,,,,,,,,,,
120,1668073197213,10/11/2022 09:39:57,1668073198472,1,10/11/2022 10:39:58,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,52,27,15,end,advancementZone,timelimit_screen,16.62300000002142,,,,,0,1,0,,,1,,3,va,H,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.686224662,,,,,,,,,,,,
121,1668073197617,10/11/2022 09:39:57,1668073198972,1,10/11/2022 10:39:58,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,61,29,1,Screen 1,fixation,fixation,500.3429999999935,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1668073197744,10/11/2022 09:39:57,1668073199014,1,10/11/2022 10:39:59,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,56,28,1,start,script,force_advance,33.28500000000349,,,,,0,1,0,,,,,3,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
123,1668073199922,10/11/2022 09:39:59,1668073201269,1,10/11/2022 10:40:01,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,56,28,14,Level13,Zone2,response_text_entry,2243.4000000953674,,Enter Key,k,1,0,1,0,,,,,3,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
124,1668073200002,10/11/2022 09:40:00,1668073201284,1,10/11/2022 10:40:01,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,56,28,15,end,advancementZone,timelimit_screen,14.88200000001234,,,,,0,1,0,,,1,,3,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
125,1668073200429,10/11/2022 09:40:00,1668073201774,1,10/11/2022 10:40:01,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,63,30,1,Screen 1,fixation,fixation,500.3609999999753,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1668073200569,10/11/2022 09:40:00,1668073201829,1,10/11/2022 10:40:01,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,62,29,1,start,script,force_advance,33.2730000000156,,,,,0,1,0,,,,,3,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
127,1668073203668,10/11/2022 09:40:03,1668073205012,1,10/11/2022 10:40:05,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,62,29,12,Level11,Zone2,response_text_entry,3169.5,,Enter Key,s,1,1,0,0,,,,,3,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
128,1668073203751,10/11/2022 09:40:03,1668073205021,1,10/11/2022 10:40:05,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,62,29,15,end,advancementZone,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,3,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
129,1668073204268,10/11/2022 09:40:04,1668073205510,1,10/11/2022 10:40:05,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,65,31,1,Screen 1,fixation,fixation,500.34599999999045,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1668073204504,10/11/2022 09:40:04,1668073205558,1,10/11/2022 10:40:05,102467,5,task-go51,,25151573,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,Vision tests - online,3,,onlineFirst,152,no_preTest,,152,152,152,58,30,1,start,script,force_advance,33.368000000016764,,,,,0,1,0,,,,,3,va,O,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.686224662,,,,,,,,,,,,
