Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
22,1668072156108,10/11/2022 09:22:36,1668072156056,1,10/11/2022 10:22:36,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,11,4,1,Screen 1,fixation,fixation,498,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1668072156180,10/11/2022 09:22:36,1668072156088,1,10/11/2022 10:22:36,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,18,4,1,start,script,force_advance,3,,,,,0,1,0,,,,,1,va,R,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.848751555,,,,,,,,,,,,
24,1668072157519,10/11/2022 09:22:37,1668072157467,1,10/11/2022 10:22:37,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,18,4,5,Level4,Zone2,response_text_entry,1371,,Enter Key,r,1,1,0,0,,,,,1,va,R,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.848751555,,,,,,,,,,,,
25,1668072157588,10/11/2022 09:22:37,1668072157490,1,10/11/2022 10:22:37,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,18,4,15,end,advancementZone,timelimit_screen,34,,,,,0,1,0,,,1,,1,va,R,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.848751555,,,,,,,,,,,,
26,1668072158041,10/11/2022 09:22:38,1668072157990,1,10/11/2022 10:22:37,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,13,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1668072158180,10/11/2022 09:22:38,1668072158022,1,10/11/2022 10:22:38,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,10,5,1,start,script,force_advance,3,,,,,0,1,0,,,,,1,va,H,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.848751555,,,,,,,,,,,,
28,1668072159409,10/11/2022 09:22:39,1668072159350,1,10/11/2022 10:22:39,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,10,5,6,Level5,Zone2,response_text_entry,1321,,Enter Key,h,1,1,0,0,,,,,1,va,H,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.848751555,,,,,,,,,,,,
29,1668072159480,10/11/2022 09:22:39,1668072159357,1,10/11/2022 10:22:39,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,10,5,15,end,advancementZone,timelimit_screen,35,,,,,0,1,0,,,1,,1,va,H,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.848751555,,,,,,,,,,,,
30,1668072159912,10/11/2022 09:22:39,1668072159856,1,10/11/2022 10:22:39,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,15,6,1,Screen 1,fixation,fixation,498,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1668072159984,10/11/2022 09:22:39,1668072159887,1,10/11/2022 10:22:39,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,6,6,1,start,script,force_advance,3,,,,,0,1,0,,,,,1,va,C,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.848751555,,,,,,,,,,,,
32,1668072161102,10/11/2022 09:22:41,1668072161060,1,10/11/2022 10:22:41,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,6,6,7,Level6,Zone2,response_text_entry,1166.000000000029,,Enter Key,c,1,1,0,0,,,,,1,va,C,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.848751555,,,,,,,,,,,,
33,1668072161196,10/11/2022 09:22:41,1668072161090,1,10/11/2022 10:22:41,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,6,6,15,end,advancementZone,timelimit_screen,34,,,,,0,1,0,,,1,,1,va,C,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.848751555,,,,,,,,,,,,
34,1668072161786,10/11/2022 09:22:41,1668072161592,1,10/11/2022 10:22:41,102467,5,task-rek9,,25150880,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,Vision tests - online,3,188,chartFirst,,no_preTest,,188,188,188,17,7,1,Screen 1,fixation,fixation,502,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
