Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
155,1668154841705,11/11/2022 08:20:41,1668154841673,1,11/11/2022 09:20:41,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,68,36,14,Level13,Zone2,response_text_entry,1802.5,,Enter Key,c,1,1,0,0,,,,,4,va,C,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.871324735,,,,,,,,,,,,
156,1668154841780,11/11/2022 08:20:41,1668154841683,1,11/11/2022 09:20:41,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,68,36,15,end,advancementZone,timelimit_screen,16.67399999999907,,,,,0,1,0,,,1,,4,va,C,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.871324735,,,,,,,,,,,,
157,1668154842226,11/11/2022 08:20:42,1668154842181,1,11/11/2022 09:20:42,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,79,38,1,Screen 1,fixation,fixation,500.1479999999865,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1668154842318,11/11/2022 08:20:42,1668154842245,1,11/11/2022 09:20:42,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,70,37,1,start,script,force_advance,49.853000000002794,,,,,0,1,0,,,,,4,va,D,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.871324735,,,,,,,,,,,,
159,1668154844077,11/11/2022 08:20:44,1668154844032,1,11/11/2022 09:20:44,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,70,37,14,Level13,Zone2,response_text_entry,1768.8999999761581,,Enter Key,d,1,1,0,0,,,,,4,va,D,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.871324735,,,,,,,,,,,,
160,1668154844140,11/11/2022 08:20:44,1668154844042,1,11/11/2022 09:20:44,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,70,37,15,end,advancementZone,timelimit_screen,16.638999999995576,,,,,0,1,0,,,1,,4,va,D,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.871324735,,,,,,,,,,,,
161,1668154844568,11/11/2022 08:20:44,1668154844531,1,11/11/2022 09:20:44,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,81,39,1,Screen 1,fixation,fixation,500.054999999993,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1668154844667,11/11/2022 08:20:44,1668154844596,1,11/11/2022 09:20:44,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,76,38,1,start,script,force_advance,50.071999999985565,,,,,0,1,0,,,,,4,va,N,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.871324735,,,,,,,,,,,,
163,1668154847001,11/11/2022 08:20:47,1668154846972,1,11/11/2022 09:20:46,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,76,38,14,Level13,Zone2,response_text_entry,2359.100000023842,,Enter Key,n,1,1,0,0,,,,,4,va,N,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.871324735,,,,,,,,,,,,
164,1668154847082,11/11/2022 08:20:47,1668154846983,1,11/11/2022 09:20:46,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,76,38,15,end,advancementZone,timelimit_screen,16.464000000007218,,,,,0,1,0,,,1,,4,va,N,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.871324735,,,,,,,,,,,,
165,1668154847521,11/11/2022 08:20:47,1668154847481,1,11/11/2022 09:20:47,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,83,40,1,Screen 1,fixation,fixation,499.945000000007,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1668154847604,11/11/2022 08:20:47,1668154847545,1,11/11/2022 09:20:47,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,82,39,1,start,script,force_advance,33.404999999998836,,,,,0,1,0,,,,,4,va,S,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.871324735,,,,,,,,,,,,
167,1668154850350,11/11/2022 08:20:50,1668154850221,1,11/11/2022 09:20:50,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,82,39,14,Level13,Zone2,response_text_entry,2659.9000000953674,,Enter Key,s,1,1,0,0,,,,,4,va,S,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.871324735,,,,,,,,,,,,
168,1668154850435,11/11/2022 08:20:50,1668154850232,1,11/11/2022 09:20:50,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,82,39,15,end,advancementZone,timelimit_screen,16.660000000003492,,,,,0,1,0,,,1,,4,va,S,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.871324735,,,,,,,,,,,,
169,1668154850758,11/11/2022 08:20:50,1668154850731,1,11/11/2022 09:20:50,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,85,41,1,Screen 1,fixation,fixation,499.9569999999949,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1668154850844,11/11/2022 08:20:50,1668154850752,1,11/11/2022 09:20:50,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,86,40,1,start,script,force_advance,16.714000000007218,,,,,0,1,0,,,,,4,va,V,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.871324735,,,,,,,,,,,,
171,1668154852287,11/11/2022 08:20:52,1668154852253,1,11/11/2022 09:20:52,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,86,40,14,Level13,Zone2,response_text_entry,1489.3000000715256,,Enter Key,v,1,1,0,0,,,,,4,va,V,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.871324735,,,,,,,,,,,,
172,1668154852654,11/11/2022 08:20:52,1668154852266,1,11/11/2022 09:20:52,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,86,40,15,end,advancementZone,timelimit_screen,16.61699999999837,,,,,0,1,0,,,1,,4,va,V,,,1.089162831,0.689795844,0.544574215,0.435658681,0.344896093,0.272286208,0.21782888,0.172447818,0.136142991,0.108914382,0.0871315,0.068979102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.871324735,,,,,,,,,,,,
173,1668154855433,11/11/2022 08:20:55,1668154855390,1,11/11/2022 09:20:55,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,87,1,1,Screen 1,advancementZone,continue_button,2812.8000000715256,,,,,0,1,0,,,,,,change2cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1668154855907,11/11/2022 08:20:55,1668154855865,1,11/11/2022 09:20:55,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,88,42,1,Screen 1,fixation,fixation,500.0249999999942,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1668154856352,11/11/2022 08:20:56,1668154856321,1,11/11/2022 09:20:56,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,99,1,1,start,script,force_advance,416.6730000000098,,,,,0,1,0,,,,,5,cs,O,,,O_upper_100.png,O_upper_98.png,O_upper_97.png,O_upper_96.png,O_upper_95.png,O_upper_94.png,O_upper_93.png,O_upper_92.png,O_upper_91.png,O_upper_90.png,O_upper_89.png,O_upper_88.png,O_upper_87.png,O_upper_86.png,O_upper_85.png,O_upper_84.png,O_upper_83.png,O_upper_82.png,O_upper_81.png,O_upper_80.png,O_upper_79.png,O_upper_78.png,O_upper_77.png,O_upper_76.png,O_upper_75.png,O_upper_74.png,O_upper_73.png,O_upper_72.png,O_upper_71.png,O_upper_70.png,O_upper_69.png,O_upper_68.png,O_upper_67.png,O_upper_66.png,O_upper_65.png,O_upper_64.png,O_upper_63.png,O_upper_62.png,O_upper_61.png,O_upper_60.png,O_upper_59.png,O_upper_58.png,O_upper_57.png,O_upper_56.png,O_upper_55.png,O_upper_54.png,O_upper_53.png,O_upper_52.png,O_upper_51.png,O_upper_50.png,O_upper_49.png,O_upper_48.png,O_upper_47.png,O_upper_46.png,O_upper_45.png,O_upper_44.png,O_upper_43.png,O_upper_42.png,O_upper_41.png,O_upper_40.png,O_upper_39.png,O_upper_38.png,O_upper_37.png,O_upper_36.png,O_upper_35.png,O_upper_33.png,O_upper_31.png,O_upper_30.png,O_upper_29.png,O_upper_28.png,O_upper_27.png,O_upper_26.png,O_upper_25.png,O_upper_24.png,O_upper_23.png,O_upper_22.png,O_upper_21.png,O_upper_20.png,O_upper_19.png,O_upper_18.png,O_upper_17.png,O_upper_16.png,O_upper_15.png,O_upper_14.png,O_upper_13.png,O_upper_12.png,O_upper_11.png,O_upper_10.png,O_upper_9.png,O_upper_8.png,O_upper_7.png,O_upper_6.png,O_upper_5.png,O_upper_4.png,O_upper_3.png,O_upper_2.png,O_upper_1.png,O_upper_32.png,,O_upper_99.png,,O_upper_34.png,0.271628011,0.280563143,0.291285301,0.300220433,0.309155565,0.318090697,0.327025829,0.335960961,0.344896093,0.353831225
176,1668154858185,11/11/2022 08:20:58,1668154858156,1,11/11/2022 09:20:58,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,99,1,92,Level91,Zone2,response_text_entry,1807.6000000238419,,Enter Key,o,1,1,0,0,,,,,5,cs,O,,,O_upper_100.png,O_upper_98.png,O_upper_97.png,O_upper_96.png,O_upper_95.png,O_upper_94.png,O_upper_93.png,O_upper_92.png,O_upper_91.png,O_upper_90.png,O_upper_89.png,O_upper_88.png,O_upper_87.png,O_upper_86.png,O_upper_85.png,O_upper_84.png,O_upper_83.png,O_upper_82.png,O_upper_81.png,O_upper_80.png,O_upper_79.png,O_upper_78.png,O_upper_77.png,O_upper_76.png,O_upper_75.png,O_upper_74.png,O_upper_73.png,O_upper_72.png,O_upper_71.png,O_upper_70.png,O_upper_69.png,O_upper_68.png,O_upper_67.png,O_upper_66.png,O_upper_65.png,O_upper_64.png,O_upper_63.png,O_upper_62.png,O_upper_61.png,O_upper_60.png,O_upper_59.png,O_upper_58.png,O_upper_57.png,O_upper_56.png,O_upper_55.png,O_upper_54.png,O_upper_53.png,O_upper_52.png,O_upper_51.png,O_upper_50.png,O_upper_49.png,O_upper_48.png,O_upper_47.png,O_upper_46.png,O_upper_45.png,O_upper_44.png,O_upper_43.png,O_upper_42.png,O_upper_41.png,O_upper_40.png,O_upper_39.png,O_upper_38.png,O_upper_37.png,O_upper_36.png,O_upper_35.png,O_upper_33.png,O_upper_31.png,O_upper_30.png,O_upper_29.png,O_upper_28.png,O_upper_27.png,O_upper_26.png,O_upper_25.png,O_upper_24.png,O_upper_23.png,O_upper_22.png,O_upper_21.png,O_upper_20.png,O_upper_19.png,O_upper_18.png,O_upper_17.png,O_upper_16.png,O_upper_15.png,O_upper_14.png,O_upper_13.png,O_upper_12.png,O_upper_11.png,O_upper_10.png,O_upper_9.png,O_upper_8.png,O_upper_7.png,O_upper_6.png,O_upper_5.png,O_upper_4.png,O_upper_3.png,O_upper_2.png,O_upper_1.png,O_upper_32.png,,O_upper_99.png,,O_upper_34.png,0.271628011,0.280563143,0.291285301,0.300220433,0.309155565,0.318090697,0.327025829,0.335960961,0.344896093,0.353831225
177,1668154858261,11/11/2022 08:20:58,1668154858173,1,11/11/2022 09:20:58,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,99,1,102,end,advancementZone,timelimit_screen,16.89000000001397,,,,,0,1,0,,,1,,5,cs,O,,,O_upper_100.png,O_upper_98.png,O_upper_97.png,O_upper_96.png,O_upper_95.png,O_upper_94.png,O_upper_93.png,O_upper_92.png,O_upper_91.png,O_upper_90.png,O_upper_89.png,O_upper_88.png,O_upper_87.png,O_upper_86.png,O_upper_85.png,O_upper_84.png,O_upper_83.png,O_upper_82.png,O_upper_81.png,O_upper_80.png,O_upper_79.png,O_upper_78.png,O_upper_77.png,O_upper_76.png,O_upper_75.png,O_upper_74.png,O_upper_73.png,O_upper_72.png,O_upper_71.png,O_upper_70.png,O_upper_69.png,O_upper_68.png,O_upper_67.png,O_upper_66.png,O_upper_65.png,O_upper_64.png,O_upper_63.png,O_upper_62.png,O_upper_61.png,O_upper_60.png,O_upper_59.png,O_upper_58.png,O_upper_57.png,O_upper_56.png,O_upper_55.png,O_upper_54.png,O_upper_53.png,O_upper_52.png,O_upper_51.png,O_upper_50.png,O_upper_49.png,O_upper_48.png,O_upper_47.png,O_upper_46.png,O_upper_45.png,O_upper_44.png,O_upper_43.png,O_upper_42.png,O_upper_41.png,O_upper_40.png,O_upper_39.png,O_upper_38.png,O_upper_37.png,O_upper_36.png,O_upper_35.png,O_upper_33.png,O_upper_31.png,O_upper_30.png,O_upper_29.png,O_upper_28.png,O_upper_27.png,O_upper_26.png,O_upper_25.png,O_upper_24.png,O_upper_23.png,O_upper_22.png,O_upper_21.png,O_upper_20.png,O_upper_19.png,O_upper_18.png,O_upper_17.png,O_upper_16.png,O_upper_15.png,O_upper_14.png,O_upper_13.png,O_upper_12.png,O_upper_11.png,O_upper_10.png,O_upper_9.png,O_upper_8.png,O_upper_7.png,O_upper_6.png,O_upper_5.png,O_upper_4.png,O_upper_3.png,O_upper_2.png,O_upper_1.png,O_upper_32.png,,O_upper_99.png,,O_upper_34.png,0.271628011,0.280563143,0.291285301,0.300220433,0.309155565,0.318090697,0.327025829,0.335960961,0.344896093,0.353831225
178,1668154858691,11/11/2022 08:20:58,1668154858648,1,11/11/2022 09:20:58,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,90,43,1,Screen 1,fixation,fixation,499.8729999999923,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1668154859130,11/11/2022 08:20:59,1668154859095,1,11/11/2022 09:20:59,102467,5,task-svji,,25171820,41,7339257,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,Vision tests - online,3,193,chartFirst,,no_preTest,,193,193,193,95,2,1,start,script,force_advance,399.92499999998836,,,,,0,1,0,,,,,5,cs,K,,,K_upper_100.png,K_upper_98.png,K_upper_97.png,K_upper_96.png,K_upper_95.png,K_upper_94.png,K_upper_93.png,K_upper_92.png,K_upper_91.png,K_upper_90.png,K_upper_89.png,K_upper_88.png,K_upper_87.png,K_upper_86.png,K_upper_85.png,K_upper_84.png,K_upper_83.png,K_upper_82.png,K_upper_81.png,K_upper_80.png,K_upper_79.png,K_upper_78.png,K_upper_77.png,K_upper_76.png,K_upper_75.png,K_upper_74.png,K_upper_73.png,K_upper_72.png,K_upper_71.png,K_upper_70.png,K_upper_69.png,K_upper_68.png,K_upper_67.png,K_upper_66.png,K_upper_65.png,K_upper_64.png,K_upper_63.png,K_upper_62.png,K_upper_61.png,K_upper_60.png,K_upper_59.png,K_upper_58.png,K_upper_57.png,K_upper_56.png,K_upper_55.png,K_upper_54.png,K_upper_53.png,K_upper_52.png,K_upper_51.png,K_upper_50.png,K_upper_49.png,K_upper_48.png,K_upper_47.png,K_upper_46.png,K_upper_45.png,K_upper_44.png,K_upper_43.png,K_upper_42.png,K_upper_41.png,K_upper_40.png,K_upper_39.png,K_upper_38.png,K_upper_37.png,K_upper_36.png,K_upper_35.png,K_upper_33.png,K_upper_31.png,K_upper_30.png,K_upper_29.png,K_upper_28.png,K_upper_27.png,K_upper_26.png,K_upper_25.png,K_upper_24.png,K_upper_23.png,K_upper_22.png,K_upper_21.png,K_upper_20.png,K_upper_19.png,K_upper_18.png,K_upper_17.png,K_upper_16.png,K_upper_15.png,K_upper_14.png,K_upper_13.png,K_upper_12.png,K_upper_11.png,K_upper_10.png,K_upper_9.png,K_upper_8.png,K_upper_7.png,K_upper_6.png,K_upper_5.png,K_upper_4.png,K_upper_3.png,K_upper_2.png,K_upper_1.png,K_upper_32.png,,K_upper_99.png,,K_upper_34.png,0.271628011,0.280563143,0.291285301,0.300220433,0.309155565,0.318090697,0.327025829,0.335960961,0.344896093,0.353831225
